Date,Close,High,Low,Open,Volume,Adj Close
1980-10-08,0.612112283706665,0.623141165573592,0.612112283706665,0.0,2889600.0,
1980-10-09,0.6176266074180603,0.6231407926162924,0.6176266074180603,0.0,1176000.0,
1980-10-10,0.6727718114852905,0.6893153847584517,0.6727718114852905,0.0,1824000.0,
1980-10-13,0.7224026918411255,0.7334320797207716,0.7224026918411255,0.0,679200.0,
1980-10-14,0.6782863736152649,0.6893152520508188,0.6782863736152649,0.0,640800.0,
1980-10-15,0.7003446221351624,0.7168881919110348,0.7003446221351624,0.0,408000.0,
1980-10-16,0.6838010549545288,0.6948299332237409,0.6838010549545288,0.0,554400.0,
1980-10-17,0.689315140247345,0.700344521763681,0.689315140247345,0.0,456000.0,
1980-10-20,0.7113738656044006,0.722402749494333,0.7113738656044006,0.0,213600.0,
1980-10-21,0.6782863736152649,0.6893152520508188,0.6782863736152649,0.0,405600.0,
1980-10-22,0.689315140247345,0.700344521763681,0.689315140247345,0.0,141600.0,
1980-10-23,0.6782863736152649,0.6948299437034421,0.6782863736152649,0.0,180000.0,
1980-10-24,0.6948301792144775,0.7113737549100603,0.6948301792144775,0.0,115200.0,
1980-10-27,0.6838010549545288,0.7003446247931894,0.6838010549545288,0.0,136800.0,
1980-10-28,0.6727718114852905,0.6838011969139245,0.6727718114852905,0.0,168000.0,
1980-10-29,0.6782863736152649,0.6893152520508188,0.6782863736152649,0.0,144000.0,
1980-10-30,0.6507138013839722,0.6617426777228202,0.6507138013839722,0.0,163200.0,
1980-10-31,0.6562283039093018,0.6727718788386946,0.6562283039093018,0.0,124800.0,
1980-11-03,0.661742627620697,0.6782861933112144,0.661742627620697,0.0,74400.0,
1980-11-05,0.6672577261924744,0.6838013020082393,0.6672577261924744,0.0,105600.0,
1980-11-06,0.6396843791007996,0.6562279449815923,0.6396843791007994,0.0,72000.0,
1980-11-07,0.6231409907341003,0.6396845613276579,0.6231409907341003,0.0,139200.0,
1980-11-10,0.6507138013839722,0.6672573683270426,0.6507138013839722,0.0,105600.0,
1980-11-11,0.7058586478233337,0.711373338114074,0.7058586478233337,0.0,134400.0,
1980-11-12,0.7334318161010742,0.755489574192273,0.7334318161010742,0.0,84000.0,
1980-11-13,0.7389458417892456,0.7554894091790765,0.7389458417892456,0.0,88800.0,
1980-11-14,0.7610045075416565,0.777548083792562,0.7610045075416565,0.0,172800.0,
1980-11-17,0.8051204681396484,0.8216640428608044,0.8051204681396484,0.0,112800.0,
1980-11-18,0.8271788358688354,0.8437224125862121,0.8271788358688353,0.0,206400.0,
