Datetime,Close,High,Low,Open,Volume
2025-03-20 13:30:00,157.4550018310547,157.89500427246094,156.89500427246094,157.82000732421875,18513
2025-03-20 13:31:00,157.1750030517578,157.67999267578125,157.14999389648438,157.67999267578125,4972
2025-03-20 13:32:00,158.11500549316406,158.35000610351562,157.1750030517578,157.1750030517578,6635
2025-03-20 13:33:00,158.1300048828125,158.1750030517578,158.09500122070312,158.09500122070312,3787
2025-03-20 13:34:00,158.5,158.5,158.35000610351562,158.35000610351562,2519
2025-03-20 13:35:00,157.5500030517578,158.1999969482422,157.5500030517578,158.1999969482422,2879
2025-03-20 13:36:00,157.52999877929688,157.8800048828125,157.52999877929688,157.55499267578125,4076
2025-03-20 13:37:00,157.47000122070312,157.47000122070312,157.22000122070312,157.35000610351562,1363
2025-03-20 13:38:00,157.32000732421875,157.32000732421875,157.32000732421875,157.32000732421875,514
2025-03-20 13:39:00,157.2899932861328,157.2899932861328,157.1699981689453,157.2899932861328,466
2025-03-20 13:40:00,157.36000061035156,157.36000061035156,157.1699981689453,157.1699981689453,930
2025-03-20 13:41:00,157.55499267578125,157.66000366210938,157.52000427246094,157.5399932861328,3151
2025-03-20 13:42:00,157.6649932861328,157.6649932861328,157.59500122070312,157.59500122070312,1381
2025-03-20 13:43:00,157.72999572753906,157.96170043945312,157.72999572753906,157.96170043945312,2087
2025-03-20 13:44:00,157.8699951171875,158.16000366210938,157.8699951171875,157.94000244140625,3805
2025-03-20 13:45:00,157.75,157.93499755859375,157.72999572753906,157.93499755859375,3011
2025-03-20 13:46:00,157.38949584960938,157.6199951171875,157.38949584960938,157.5800018310547,1045
2025-03-20 13:47:00,157.46499633789062,157.46499633789062,157.46499633789062,157.46499633789062,491
2025-03-20 13:48:00,157.19000244140625,157.38999938964844,157.19000244140625,157.38999938964844,1097
2025-03-20 13:49:00,157.22000122070312,157.4499969482422,157.22000122070312,157.4499969482422,634
2025-03-20 13:50:00,157.16000366210938,157.24000549316406,157.0,157.22000122070312,3683
2025-03-20 13:51:00,157.4199981689453,157.42999267578125,157.16000366210938,157.16000366210938,3245
2025-03-20 13:52:00,157.42999267578125,157.42999267578125,157.4199981689453,157.4199981689453,532
2025-03-20 13:53:00,157.47999572753906,157.47999572753906,157.47999572753906,157.47999572753906,955
2025-03-20 13:54:00,157.52000427246094,157.6300048828125,157.52000427246094,157.6300048828125,539
2025-03-20 13:55:00,157.5800018310547,157.6300048828125,157.56338500976562,157.56338500976562,1628
2025-03-20 13:56:00,157.6750030517578,157.6750030517578,157.6699981689453,157.6699981689453,1242
2025-03-20 13:57:00,157.9250030517578,157.9600067138672,157.71499633789062,157.71499633789062,3025
