Date,Close,High,Low,Open,Volume
1996-03-14,5.995140552520752,6.1059054892156475,5.995140552520752,5.995140552520752,229200
1996-03-15,5.898219585418701,5.9674477260918986,5.8705282023892975,5.953601717676885,29400
1996-03-18,5.925909042358398,5.925909042358398,5.912063038443732,5.912063038443732,37200
1996-03-19,5.898219585418701,5.925910968448105,5.898219585418701,5.912064960033091,6600
1996-03-20,5.925909042358398,5.953599782586897,5.925909042358398,5.925909042358398,19800
1996-03-21,5.939756870269775,5.939756870269775,5.939756870269775,5.939756870269775,600
1996-03-22,5.912067890167236,5.912067890167235,5.912067890167235,5.912067890167235,6000
1996-03-25,5.801303863525391,5.912068188528565,5.801303863525391,5.89822280635341,24000
1996-03-26,5.828988552093506,5.828988552093506,5.815143184349918,5.815143184349918,19200
1996-03-27,5.828988552093506,5.828988552093506,5.828988552093506,5.828988552093506,0
1996-04-04,5.745920658111572,5.801303450470857,5.745920658111572,5.787457435480573,24000
1996-04-08,5.6905341148376465,5.7043794853587615,5.662842739994983,5.7043794853587615,21000
1996-04-09,5.759765148162842,5.759765148162842,5.649000226571001,5.7043823704665435,63600
1996-04-10,5.828988552093506,5.828988552093506,5.773606447318848,5.773606447318848,42000
1996-04-11,5.828988552093506,5.828988552093506,5.815143184349918,5.828988552093506,13800
1996-04-12,5.870530128479004,5.870530128479004,5.828993357207216,5.828993357207216,24600
1996-04-15,5.912067890167236,5.912067890167235,5.856685730460592,5.856685730460592,9000
1996-04-16,5.912067890167236,5.9259139054446,5.912067890167235,5.912067890167235,7800
1996-04-17,5.856683731079102,5.870529107828929,5.842838354329273,5.870529107828929,16800
1996-04-18,5.842836380004883,5.842836380004883,5.842836380004883,5.842836380004883,6000
1996-04-19,5.842836380004883,5.842836380004883,5.842836380004883,5.842836380004883,2400
1996-04-22,5.912067890167236,5.912067890167235,5.8705311119370185,5.8705311119370185,6000
1996-04-23,5.939756870269775,5.939756870269775,5.91206548478251,5.91206548478251,51000
1996-04-24,5.898219585418701,5.953601717676885,5.898219585418701,5.925910968448105,10800
1996-04-25,5.898219585418701,5.912064960033091,5.8566828277749075,5.884374210804311,5400
1996-04-26,5.870530128479004,5.898221520593806,5.870530128479004,5.870530128479004,4200
1996-04-29,5.912067890167236,5.912067890167235,5.898222508690809,5.898222508690809,12600
1996-04-30,5.939756870269775,5.939756870269775,5.91206548478251,5.91206548478251,18000
1996-05-01,5.939756870269775,5.939756870269775,5.925911494426483,5.925911494426483,4800
1996-05-02,5.939756870269775,5.939756870269775,5.925911494426483,5.925911494426483,7200
