Date,Adj Close,Close,High,Low,Open,Volume
1980-09-22,,0.5282033085823059,0.5282033085823059,0.5052379473395969,0.0,5800.0
1980-09-23,,0.5052379965782166,0.5282033600590446,0.4822726330973885,0.0,6400.0
1980-09-24,,0.5052379965782166,0.5282033600590446,0.4822726330973885,0.0,4500.0
1980-09-25,,0.5052379965782166,0.5282033600590446,0.5052379965782166,0.0,12300.0
1980-09-26,,0.4822726845741272,0.5052380505062285,0.4822726845741271,0.0,15200.0
1980-09-29,,0.5052379965782166,0.5052379965782166,0.4822726330973885,0.0,2400.0
1980-09-30,,0.5052379965782166,0.5052379965782166,0.5052379965782166,0.0,2300.0
1980-10-01,,0.5052379965782166,0.5282033600590446,0.4822726330973885,0.0,11900.0
1980-10-02,,0.5052379965782166,0.5052379965782166,0.4822726330973885,0.0,5900.0
1980-10-03,,0.5052379965782166,0.5052379965782166,0.4822726330973885,0.0,3500.0
1980-10-06,,0.5052379965782166,0.5282033600590446,0.5052379965782166,0.0,3900.0
1980-10-07,,0.5052379965782166,0.5282033600590446,0.5052379965782166,0.0,2100.0
1980-10-08,,0.5052379965782166,0.5282033600590446,0.5052379965782166,0.0,3000.0
1980-10-09,,0.4593074321746826,0.5052381753921509,0.4593074321746826,0.0,14300.0
1980-10-10,,0.4822726845741272,0.5052380505062285,0.4593073186420259,0.0,10100.0
1980-10-13,,0.5052379965782166,0.5282033600590446,0.4822726330973885,0.0,18900.0
1980-10-14,,0.5282033085823059,0.5282033085823059,0.5052379473395969,0.0,15200.0
1980-10-15,,0.5511688590049744,0.5511688590049744,0.5052381207545598,0.0,28400.0
1980-10-16,,0.5282033085823059,0.5741340310677239,0.5282033085823059,0.0,35200.0
1980-10-17,,0.6200646758079529,0.6200646758079529,0.5282032423549228,0.0,140700.0
1980-10-20,,0.6659957766532898,0.6659957766532898,0.5970996618270874,0.0,134700.0
1980-10-21,,0.7348917722702026,0.7578571401536465,0.6659956686198711,0.0,417500.0
1980-10-22,,0.6889611482620239,0.7348918914794922,0.6659957766532898,0.0,132100.0
1980-10-23,,0.6659957766532898,0.6889611482620239,0.6200650334358215,0.0,44000.0
1980-10-24,,0.6889611482620239,0.6889611482620239,0.6430304050445557,0.0,39100.0
1980-10-27,,0.6889611482620239,0.6889611482620239,0.6659957766532898,0.0,31600.0
1980-10-28,,0.6889611482620239,0.6889611482620239,0.6659957766532898,0.0,17200.0
1980-10-29,,0.711926281452179,0.711926281452179,0.6659955536165545,0.0,49000.0
1980-10-30,,0.6659957766532898,0.7119265198707581,0.6659957766532898,0.0,12600.0
1980-10-31,,0.6659957766532898,0.6889611482620239,0.6659957766532898,0.0,12900.0
1980-11-03,,0.6659957766532898,0.6659957766532898,0.6430304050445557,0.0,6700.0
1980-11-05,,0.6659957766532898,0.6889611482620239,0.6430304050445557,0.0,16000.0
1980-11-06,,0.6430302262306213,0.6889609566756657,0.6430302262306213,0.0,22900.0
1980-11-07,,0.6659957766532898,0.6659957766532898,0.6430304050445557,0.0,12000.0
1980-11-10,,0.6659957766532898,0.6659957766532898,0.6430304050445557,0.0,16500.0
1980-11-11,,0.6889611482620239,0.7119265198707581,0.6430304050445557,0.0,44600.0
1980-11-12,,0.711926281452179,0.711926281452179,0.6889609175343667,0.0,25200.0
1980-11-13,,0.7348917722702026,0.7348917722702026,0.688961036503315,0.0,20200.0
1980-11-14,,0.7348917722702026,0.7348917722702026,0.688961036503315,0.0,39100.0
1980-11-17,,0.6889611482620239,0.7119265198707581,0.6889611482620239,0.0,9700.0
1980-11-18,,0.7348917722702026,0.7348917722702026,0.6659956686198711,0.0,50100.0
1980-11-19,,0.7808225750923157,0.7808225750923157,0.7119264655253467,0.0,223100.0
1980-11-20,,0.8497186899185181,0.8497186899185181,0.7808225799251247,0.0,279900.0
1980-11-21,,0.8956489562988281,0.8956489562988281,0.8497182405911959,0.0,164600.0
1980-11-24,,0.8726838231086731,0.8956491868746909,0.8267530955766377,0.0,70700.0
1980-11-25,,0.8726838231086731,0.8726838231086731,0.8497184593426554,0.0,46200.0
1980-11-26,,0.8726838231086731,0.8726838231086731,0.8267530955766377,0.0,99800.0
1980-11-28,,0.8497186899185181,0.8497186899185181,0.8267533199207202,0.0,36100.0
1980-12-01,,0.8497186899185181,0.8497186899185181,0.8267533199207202,0.0,24600.0
1980-12-02,,0.8267530202865601,0.8497183819611867,0.8267530202865601,0.0,43300.0
1980-12-03,,0.8267530202865601,0.8267530202865601,0.7808222969373066,0.0,65800.0
1980-12-04,,0.8267530202865601,0.8497183819611867,0.8037876586119334,0.0,44100.0
1980-12-05,,0.8037878274917603,0.8267531939915248,0.8037878274917603,0.0,31400.0
1980-12-08,,0.8037878274917603,0.8037878274917603,0.7348917279924665,0.0,41100.0
1980-12-09,,0.8037878274917603,0.8037878274917603,0.7348917279924665,0.0,42500.0
1980-12-10,,0.7808225750923157,0.803787944947972,0.7578572052366593,0.0,9700.0
1980-12-11,,0.711926281452179,0.7808223732056156,0.6889609175343667,0.0,20100.0
1980-12-12,,0.711926281452179,0.7348916453699912,0.711926281452179,0.0,5700.0
1980-12-15,,0.7348917722702026,0.7578571401536465,0.7119264043867588,0.0,13600.0
1980-12-16,,0.7348917722702026,0.7578571401536465,0.7119264043867588,0.0,5700.0
1980-12-17,,0.7348917722702026,0.7348917722702026,0.7119264043867588,0.0,27600.0
1980-12-18,,0.7348917722702026,0.7808225080370903,0.7348917722702026,0.0,19500.0
1980-12-19,,0.757857084274292,0.757857084274292,0.711926351894032,0.0,7600.0
1980-12-22,,0.757857084274292,0.757857084274292,0.711926351894032,0.0,8300.0
1980-12-23,,0.757857084274292,0.757857084274292,0.734891718084162,0.0,17200.0
1980-12-24,,0.757857084274292,0.757857084274292,0.734891718084162,0.0,7700.0
1980-12-26,,0.757857084274292,0.7808224504644221,0.734891718084162,0.0,9000.0
1980-12-29,,0.7348917722702026,0.7578571401536465,0.7119264043867588,0.0,8700.0
1980-12-30,,0.7348917722702026,0.7348917722702026,0.7119264043867588,0.0,7100.0
1980-12-31,,0.7348917722702026,0.7578571401536465,0.7119264043867588,0.0,9400.0
1981-01-02,,0.7348917722702026,0.7348917722702026,0.7119264043867588,0.0,3300.0
1981-01-05,,0.711926281452179,0.7348916453699912,0.711926281452179,0.0,10100.0
1981-01-06,,0.711926281452179,0.7578570092878034,0.711926281452179,0.0,14200.0
1981-01-07,,0.711926281452179,0.711926281452179,0.6430301896987423,0.0,40500.0
1981-01-08,,0.711926281452179,0.7348916453699912,0.6889609175343667,0.0,9800.0
1981-01-09,,0.6889611482620239,0.7119265198707581,0.6659957766532898,0.0,5000.0
1981-01-12,,0.6659957766532898,0.6889611482620239,0.6659957766532898,0.0,4100.0
1981-01-13,,0.6659957766532898,0.6659957766532898,0.6659957766532898,0.0,6400.0
1981-01-14,,0.6659957766532898,0.6889611482620239,0.6430304050445557,0.0,7400.0
1981-01-15,,0.6659957766532898,0.6659957766532898,0.6430304050445557,0.0,5500.0
1981-01-16,,0.6889611482620239,0.7119265198707581,0.6659957766532898,0.0,15100.0
1981-01-19,,0.6659957766532898,0.7119265198707581,0.6659957766532898,0.0,2900.0
1981-01-20,,0.6659957766532898,0.7119265198707581,0.6659957766532898,0.0,8600.0
1981-01-21,,0.6889611482620239,0.6889611482620239,0.6659957766532898,0.0,6600.0
1981-01-22,,0.6889611482620239,0.6889611482620239,0.6659957766532898,0.0,8600.0
1981-01-23,,0.757857084274292,0.757857084274292,0.6659956195137718,0.0,78900.0
1981-01-26,,0.7348917722702026,0.7808225080370903,0.7119264043867588,0.0,34400.0
1981-01-27,,0.7348917722702026,0.7578571401536465,0.7119264043867588,0.0,16700.0
1981-01-28,,0.7348917722702026,0.7578571401536465,0.7348917722702026,0.0,5500.0
1981-01-29,,0.757857084274292,0.757857084274292,0.734891718084162,0.0,4400.0
1981-01-30,,0.7348917722702026,0.7578571401536465,0.7348917722702026,0.0,12500.0
1981-02-02,,0.7348917722702026,0.7578571401536465,0.7119264043867588,0.0,6800.0
1981-02-03,,0.7348917722702026,0.7348917722702026,0.7119264043867588,0.0,12600.0
1981-02-04,,0.757857084274292,0.7808224504644221,0.711926351894032,0.0,15100.0
1981-02-05,,0.7348917722702026,0.7808225080370903,0.7348917722702026,0.0,13600.0
1981-02-06,,0.7348917722702026,0.7578571401536465,0.7119264043867588,0.0,10300.0
1981-02-09,,0.7348917722702026,0.7348917722702026,0.7119264043867588,0.0,9600.0
1981-02-10,,0.7348917722702026,0.7348917722702026,0.7119264043867588,0.0,6000.0
1981-02-11,,0.7348917722702026,0.7348917722702026,0.7119264043867588,0.0,16300.0
1981-02-12,,0.7348917722702026,0.7348917722702026,0.7119264043867588,0.0,12500.0
1981-02-13,,0.7348917722702026,0.7348917722702026,0.7119264043867588,0.0,15300.0
1981-02-17,,0.711926281452179,0.711926281452179,0.711926281452179,0.0,6200.0
1981-02-18,,0.7348917722702026,0.7348917722702026,0.7119264043867588,0.0,9000.0
1981-02-19,,0.6889611482620239,0.7119265198707581,0.6889611482620239,0.0,6200.0
1981-02-20,,0.6889611482620239,0.7119265198707581,0.6889611482620239,0.0,11500.0
1981-02-23,,0.6889611482620239,0.6889611482620239,0.6659957766532898,0.0,11000.0
1981-02-24,,0.6659957766532898,0.6659957766532898,0.6200650334358215,0.0,8000.0
1981-02-25,,0.6430302262306213,0.6659955914531435,0.6430302262306213,0.0,5000.0
1981-02-26,,0.6430302262306213,0.6430302262306213,0.6200648610080991,0.0,2600.0
1981-02-27,,0.6430302262306213,0.6430302262306213,0.5741341305630547,0.0,4000.0
1981-03-02,,0.6659957766532898,0.6659957766532898,0.6430304050445557,0.0,10300.0
1981-03-03,,0.6430302262306213,0.6659955914531435,0.6430302262306213,0.0,3400.0
1981-03-04,,0.6659957766532898,0.6659957766532898,0.6430304050445557,0.0,3300.0
1981-03-05,,0.6889611482620239,0.6889611482620239,0.6659957766532898,0.0,7000.0
1981-03-06,,0.6889611482620239,0.6889611482620239,0.6659957766532898,0.0,6800.0
1981-03-09,,0.6889611482620239,0.7119265198707581,0.6659957766532898,0.0,10200.0
1981-03-10,,0.6889611482620239,0.6889611482620239,0.6430304050445557,0.0,18500.0
1981-03-11,,0.6659957766532898,0.6659957766532898,0.6430304050445557,0.0,1600.0
1981-03-12,,0.6889611482620239,0.6889611482620239,0.6430304050445557,0.0,24400.0
1981-03-13,,0.6889611482620239,0.7119265198707581,0.6659957766532898,0.0,14200.0
1981-03-16,,0.7348917722702026,0.7348917722702026,0.688961036503315,0.0,25400.0
1981-03-17,,0.7348917722702026,0.7348917722702026,0.7119264043867588,0.0,13500.0
1981-03-18,,0.7348917722702026,0.7348917722702026,0.688961036503315,0.0,21700.0
1981-03-19,,0.6889611482620239,0.7348918914794922,0.6889611482620239,0.0,9100.0
1981-03-20,,0.711926281452179,0.7348916453699912,0.711926281452179,0.0,14500.0
1981-03-23,,0.7348917722702026,0.7348917722702026,0.7119264043867588,0.0,11900.0
1981-03-24,,0.6889611482620239,0.7348918914794922,0.6889611482620239,0.0,6900.0
1981-03-25,,0.711926281452179,0.711926281452179,0.6889609175343667,0.0,4600.0
1981-03-26,,0.711926281452179,0.711926281452179,0.6659955536165545,0.0,17300.0
1981-03-27,,0.711926281452179,0.711926281452179,0.6889609175343667,0.0,11800.0
1981-03-30,,0.711926281452179,0.7348916453699912,0.711926281452179,0.0,18900.0
1981-03-31,,0.7348917722702026,0.7348917722702026,0.688961036503315,0.0,21200.0
1981-04-01,,0.7348917722702026,0.7348917722702026,0.7119264043867588,0.0,7600.0
1981-04-02,,0.757857084274292,0.757857084274292,0.711926351894032,0.0,62600.0
1981-04-03,,0.757857084274292,0.757857084274292,0.734891718084162,0.0,81000.0
1981-04-06,,0.757857084274292,0.757857084274292,0.711926351894032,0.0,28700.0
1981-04-07,,0.8037878274917603,0.8267531939915248,0.757857094492231,0.0,92900.0
1981-04-08,,0.8497186899185181,0.8497186899185181,0.7808225799251247,0.0,85200.0
1981-04-09,,0.8726838231086731,0.8726838231086731,0.8267530955766377,0.0,50700.0
1981-04-10,,0.8267530202865601,0.8497183819611867,0.8037876586119334,0.0,38300.0
1981-04-13,,0.8267530202865601,0.8267530202865601,0.8037876586119334,0.0,23500.0
1981-04-14,,0.8037878274917603,0.8267531939915248,0.8037878274917603,0.0,6800.0
1981-04-15,,0.8497186899185181,0.8497186899185181,0.8037879499229225,0.0,24000.0
1981-04-16,,0.8497186899185181,0.8497186899185181,0.8267533199207202,0.0,13700.0
1981-04-20,,0.8267530202865601,0.8267530202865601,0.8037876586119334,0.0,15700.0
1981-04-21,,0.8037878274917603,0.8497185604912894,0.7808224609919956,0.0,20100.0
1981-04-22,,0.8037878274917603,0.8267531939915248,0.7808224609919956,0.0,9200.0
1981-04-23,,0.7808225750923157,0.8267533148036283,0.7808225750923157,0.0,13700.0
1981-04-24,,0.8037878274917603,0.8267531939915248,0.7808224609919956,0.0,42500.0
1981-04-27,,0.8037878274917603,0.8267531939915248,0.7808224609919956,0.0,18300.0
1981-04-28,,0.7348917722702026,0.8037878759205341,0.7348917722702026,0.0,9700.0
1981-04-29,,0.757857084274292,0.757857084274292,0.734891718084162,0.0,6700.0
1981-04-30,,0.757857084274292,0.757857084274292,0.734891718084162,0.0,18200.0
1981-05-01,,0.7348917722702026,0.7578571401536465,0.7348917722702026,0.0,7900.0
1981-05-04,,0.7348917722702026,0.7578571401536465,0.7119264043867588,0.0,22300.0
1981-05-05,,0.7348917722702026,0.7348917722702026,0.7119264043867588,0.0,6900.0
1981-05-06,,0.6889611482620239,0.7119265198707581,0.6889611482620239,0.0,3900.0
1981-05-07,,0.711926281452179,0.711926281452179,0.6889609175343667,0.0,8300.0
1981-05-08,,0.6889611482620239,0.7119265198707581,0.6889611482620239,0.0,9000.0
1981-05-11,,0.6889611482620239,0.7119265198707581,0.6889611482620239,0.0,1700.0
1981-05-12,,0.6889611482620239,0.7119265198707581,0.6889611482620239,0.0,4700.0
1981-05-13,,0.7348917722702026,0.7348917722702026,0.7119264043867588,0.0,2400.0
1981-05-14,,0.7348917722702026,0.7348917722702026,0.7119264043867588,0.0,1500.0
1981-05-15,,0.711926281452179,0.7348916453699912,0.711926281452179,0.0,8700.0
1981-05-18,,0.711926281452179,0.7348916453699912,0.6889609175343667,0.0,12800.0
1981-05-19,,0.6889611482620239,0.7119265198707581,0.6889611482620239,0.0,7200.0
1981-05-20,,0.711926281452179,0.711926281452179,0.6889609175343667,0.0,9100.0
1981-05-21,,0.711926281452179,0.711926281452179,0.6889609175343667,0.0,8400.0
1981-05-22,,0.6659957766532898,0.7119265198707581,0.6659957766532898,0.0,6000.0
1981-05-26,,0.6889611482620239,0.7119265198707581,0.6659957766532898,0.0,10100.0
1981-05-27,,0.711926281452179,0.711926281452179,0.6659955536165545,0.0,3200.0
1981-05-28,,0.711926281452179,0.711926281452179,0.6889609175343667,0.0,10700.0
1981-05-29,,0.711926281452179,0.711926281452179,0.6659955536165545,0.0,14100.0
1981-06-01,,0.711926281452179,0.711926281452179,0.6889609175343667,0.0,24400.0
1981-06-02,,0.6659957766532898,0.6889611482620239,0.6659957766532898,0.0,8600.0
1981-06-03,,0.6889611482620239,0.6889611482620239,0.6659957766532898,0.0,8100.0
1981-06-04,,0.711926281452179,0.711926281452179,0.6659955536165545,0.0,21000.0
1981-06-05,,0.6889611482620239,0.7119265198707581,0.6889611482620239,0.0,16400.0
1981-06-08,,0.6889611482620239,0.7119265198707581,0.6889611482620239,0.0,10700.0
1981-06-09,,0.6889611482620239,0.6889611482620239,0.6889611482620239,0.0,8700.0
1981-06-10,,0.6659957766532898,0.7119265198707581,0.6659957766532898,0.0,6500.0
1981-06-11,,0.6659957766532898,0.6889611482620239,0.6659957766532898,0.0,8000.0
1981-06-12,,0.711926281452179,0.711926281452179,0.6659955536165545,0.0,11600.0
1981-06-15,,0.711926281452179,0.711926281452179,0.6889609175343667,0.0,14000.0
1981-06-16,,0.7348917722702026,0.7578571401536465,0.688961036503315,0.0,65800.0
1981-06-17,,0.7348917722702026,0.7578571401536465,0.7119264043867588,0.0,10000.0
1981-06-18,,0.7348917722702026,0.7348917722702026,0.7119264043867588,0.0,11400.0
1981-06-19,,0.711926281452179,0.711926281452179,0.711926281452179,0.0,4100.0
1981-06-23,,0.711926281452179,0.711926281452179,0.6889609175343667,0.0,8800.0
1981-06-24,,0.6659957766532898,0.7119265198707581,0.6659957766532898,0.0,22900.0
1981-06-25,,0.6659957766532898,0.6889611482620239,0.6659957766532898,0.0,7500.0
1981-06-26,,0.6659957766532898,0.7119265198707581,0.6659957766532898,0.0,6300.0
1981-06-29,,0.6659957766532898,0.6889611482620239,0.6659957766532898,0.0,15900.0
1981-06-30,,0.6889611482620239,0.6889611482620239,0.6659957766532898,0.0,6000.0
1981-07-01,,0.6659957766532898,0.6659957766532898,0.6430304050445557,0.0,20200.0
1981-07-02,,0.6659957766532898,0.6659957766532898,0.6430304050445557,0.0,12900.0
1981-07-06,,0.6200646758079529,0.6659953925344678,0.6200646758079529,0.0,22300.0
1981-07-07,,0.6430302262306213,0.6430302262306213,0.6200648610080991,0.0,14500.0
1981-07-08,,0.6430302262306213,0.6430302262306213,0.597099495785577,0.0,19200.0
1981-07-09,,0.6200646758079529,0.6430300341712103,0.6200646758079529,0.0,4300.0
1981-07-10,,0.711926281452179,0.711926281452179,0.6430301896987423,0.0,58600.0
1981-07-13,,0.6889611482620239,0.7119265198707581,0.6889611482620239,0.0,27000.0
1981-07-14,,0.6659957766532898,0.7119265198707581,0.6659957766532898,0.0,14900.0
1981-07-15,,0.6430302262306213,0.6889609566756657,0.6430302262306213,0.0,11700.0
1981-07-16,,0.6659957766532898,0.6889611482620239,0.6430304050445557,0.0,23100.0
1981-07-17,,0.6659957766532898,0.6659957766532898,0.6430304050445557,0.0,18600.0
1981-07-20,,0.6430302262306213,0.6889609566756657,0.6430302262306213,0.0,10100.0
1981-07-21,,0.6659957766532898,0.6659957766532898,0.6200650334358215,0.0,32800.0
1981-07-22,,0.6430302262306213,0.6430302262306213,0.6200648610080991,0.0,12500.0
1981-07-23,,0.6430302262306213,0.6430302262306213,0.6200648610080991,0.0,3800.0
1981-07-24,,0.6430302262306213,0.6430302262306213,0.6200648610080991,0.0,7900.0
1981-07-27,,0.6430302262306213,0.6430302262306213,0.597099495785577,0.0,11600.0
1981-07-28,,0.5970996618270874,0.6430304050445557,0.5970996618270874,0.0,33900.0
1981-07-29,,0.5741345286369324,0.6200652909278869,0.5741345286369324,0.0,25300.0
1981-07-30,,0.6200646758079529,0.6430300341712103,0.5741339590814378,0.0,8600.0
1981-07-31,,0.5970996618270874,0.6430304050445557,0.5970996618270874,0.0,10100.0
1981-08-03,,0.6200646758079529,0.6200646758079529,0.5970993174446954,0.0,11200.0
1981-08-04,,0.5970996618270874,0.6200650334358215,0.5970996618270874,0.0,8800.0
1981-08-05,,0.5970996618270874,0.6200650334358215,0.5970996618270874,0.0,11000.0
1981-08-06,,0.6200646758079529,0.6200646758079529,0.5970993174446954,0.0,13600.0
1981-08-07,,0.6430302262306213,0.6430302262306213,0.597099495785577,0.0,12700.0
1981-08-10,,0.6430302262306213,0.6430302262306213,0.6200648610080991,0.0,5700.0
1981-08-11,,0.6200646758079529,0.6430300341712103,0.6200646758079529,0.0,3000.0
1981-08-12,,0.6430302262306213,0.6430302262306213,0.6200648610080991,0.0,5300.0
1981-08-13,,0.6200646758079529,0.6430300341712103,0.6200646758079529,0.0,5200.0
1981-08-14,,0.6200646758079529,0.6430300341712103,0.5970993174446954,0.0,9600.0
1981-08-17,,0.5970996618270874,0.6200650334358215,0.5970996618270874,0.0,6700.0
