Date,Close,High,Low,Open,Volume,Adj Close
1980-03-17,0.0697005242109298,0.071601328345016,0.0697005242109298,0.0,3600000.0,
1980-03-18,0.0684333220124244,0.0703341261619971,0.0684333220124244,0.0,3715200.0,
1980-03-19,0.0697005242109298,0.071601328345016,0.0697005242109298,0.0,2016000.0,
1980-03-20,0.0709677189588546,0.0728685228784505,0.0709677189588546,0.0,3657600.0,
1980-03-21,0.0735021457076072,0.0754036789552158,0.0735021457076072,0.0,3024000.0,
1980-03-24,0.0697005242109298,0.071601328345016,0.0697005242109298,0.0,2649600.0,
1980-03-25,0.0677997171878814,0.0697005212409739,0.0677997171878814,0.0,4320000.0,
1980-03-26,0.0608294010162353,0.0627309346990243,0.0608294010162353,0.0,3312000.0,
1980-03-27,0.0557605698704719,0.0582949755983667,0.0557605698704719,0.0,9993600.0,
1980-03-28,0.0620966032147407,0.0646317384906819,0.0620966032147407,0.0,6134400.0,
1980-03-31,0.0690669119358062,0.071601317048053,0.0690669119358062,0.0,6134400.0,
1980-04-01,0.0684333220124244,0.0709677275451881,0.0684333220124244,0.0,3542400.0,
1980-04-02,0.06463173776865,0.0674829477735006,0.06463173776865,0.0,4147200.0,
1980-04-03,0.0665325224399566,0.0693837261411684,0.0665325224399566,0.0,4646400.0,
1980-04-07,0.0617797672748565,0.0646317045871115,0.0617797672748565,0.0,940800.0,
1980-04-08,0.06463173776865,0.0674829477735006,0.06463173776865,0.0,1152000.0,
1980-04-09,0.0636813193559646,0.0665325230848111,0.0636813193559646,0.0,2400000.0,
1980-04-10,0.0636813193559646,0.0665325230848111,0.0636813193559646,0.0,1152000.0,
1980-04-11,0.0636813193559646,0.0665325230848111,0.0636813193559646,0.0,1056000.0,
1980-04-14,0.0636813193559646,0.0665325230848111,0.0636813193559646,0.0,326400.0,
1980-04-15,0.0627309158444404,0.0655821250735637,0.0627309158444404,0.0,1094400.0,
1980-04-16,0.0627309158444404,0.0655821250735637,0.0627309158444404,0.0,960000.0,
1980-04-17,0.0627309158444404,0.0655821250735637,0.0627309158444404,0.0,979200.0,
1980-04-18,0.0636813193559646,0.0665325230848111,0.0636813193559646,0.0,576000.0,
1980-04-21,0.0617797672748565,0.0646317045871115,0.0617797672748565,0.0,3494400.0,
1980-04-22,0.0684333220124244,0.0712845255174876,0.0684333220124244,0.0,4051200.0,
1980-04-23,0.0693837329745292,0.0722349423951388,0.0693837329745292,0.0,1747200.0,
1980-04-24,0.0712845027446746,0.0741364395485403,0.0712845027446746,0.0,1056000.0,
1980-04-25,0.0703341513872146,0.0731853559148572,0.0703341513872146,0.0,2073600.0,
1980-04-28,0.0703341513872146,0.0731853559148572,0.0703341513872146,0.0,1075200.0,
1980-04-29,0.0712845027446746,0.0741364395485403,0.0712845027446746,0.0,902400.0,
1980-04-30,0.0712845027446746,0.0741364395485403,0.0712845027446746,0.0,96000.0,
1980-05-01,0.0703341513872146,0.0731853559148572,0.0703341513872146,0.0,844800.0,
1980-05-02,0.0703341513872146,0.0731853559148572,0.0703341513872146,0.0,1171200.0,
1980-05-05,0.0703341513872146,0.0731853559148572,0.0703341513872146,0.0,633600.0,
1980-05-06,0.0703341513872146,0.0731853559148572,0.0703341513872146,0.0,192000.0,
1980-05-07,0.0703341513872146,0.0731853559148572,0.0703341513872146,0.0,10272000.0,
1980-05-08,0.0684333220124244,0.0712845255174876,0.0684333220124244,0.0,13056000.0,
1980-05-09,0.0684333220124244,0.0712845255174876,0.0684333220124244,0.0,5625600.0,
1980-05-12,0.0693837329745292,0.0722349423951388,0.0693837329745292,0.0,2841600.0,
1980-05-13,0.0703341513872146,0.0731853559148572,0.0703341513872146,0.0,1632000.0,
1980-05-14,0.0712845027446746,0.0741364395485403,0.0712845027446746,0.0,3398400.0,
