Date,Close,High,Low,Open,Volume,Adj Close
1973-05-03,1.150891900062561,1.150891900062561,1.1184725018890511,1.150891900062561,30360.0,
1973-05-04,1.150891900062561,1.1833118423865654,1.150891900062561,1.150891900062561,26400.0,
1973-05-07,1.150891900062561,1.1833118423865654,1.150891900062561,1.150891900062561,18480.0,
1973-05-08,1.183312177658081,1.183312177658081,1.1508922261484311,1.1508922261484311,13200.0,
1973-05-09,1.150891900062561,1.1995215414733202,1.150891900062561,1.1833118423865654,15400.0,
1973-05-10,1.1346826553344729,1.150892360912047,1.1346826553344729,1.150892360912047,18920.0,
1973-05-11,1.1346826553344729,1.1346826553344729,1.1184729497568984,1.1346826553344729,19360.0,
1973-05-14,1.0860530138015747,1.1346821070358526,1.0860530138015747,1.1346821070358526,32120.0,
1973-05-15,1.0860530138015747,1.102262711546334,1.0536336183120558,1.0860530138015747,49280.0,
1973-05-16,1.0536338090896606,1.1022629111290316,1.0536338090896606,1.0860532104492413,31240.0,
1973-05-17,1.021214485168457,1.053633888986391,1.021214485168457,1.053633888986391,83600.0,
1973-05-18,1.021214485168457,1.053633888986391,0.9887950813505232,1.021214485168457,67760.0,
1973-05-21,0.9401654601097108,1.0050048138711225,0.9239557577070092,1.0050048138711225,116600.0,
1973-05-22,0.907746434211731,0.956375561718386,0.9077464342117308,0.940165852549501,145640.0,
1973-05-23,0.9239559173583984,0.9401656225619932,0.891536506951209,0.9077462121548038,105160.0,
1973-05-24,1.021214485168457,1.021214485168457,0.9239557295640656,0.9239557295640656,42680.0,
1973-05-25,1.0860530138015747,1.0860530138015747,1.005004525077778,1.0212142228225372,72600.0,
1973-05-29,1.0374245643615725,1.086053687773612,1.0374245643615725,1.086053687773612,20680.0,
1973-05-30,1.021214485168457,1.037424187077424,1.0050047832594902,1.037424187077424,11000.0,
1973-05-31,0.9725847244262696,0.988794968638024,0.9725847244262696,0.988794968638024,42680.0,
1973-06-01,0.9401654601097108,0.9725848649151134,0.9401654601097106,0.9725848649151134,52800.0,
1973-06-04,0.9401654601097108,0.956375162512412,0.9239557577070092,0.9401654601097106,31240.0,
1973-06-05,0.9725847244262696,0.9725847244262696,0.9239556242425878,0.940165324303815,45760.0,
1973-06-06,0.9401654601097108,0.9725848649151134,0.9401654601097106,0.9725848649151134,22880.0,
1973-06-07,0.9563751816749572,0.988795131280553,0.940165478947468,0.940165478947468,28600.0,
1973-06-08,0.9887954592704772,1.005005167374833,0.9725852070153242,0.9725852070153242,19360.0,
1973-06-11,1.0050047636032104,1.0212144651951416,0.9887950620112792,0.9887950620112792,21560.0,
1973-06-12,0.9563751816749572,1.0212145367355316,0.9563751816749572,1.0050048340080424,48840.0,
1973-06-13,1.021214485168457,1.037424187077424,1.0050047832594902,1.0050047832594902,30800.0,
1973-06-14,1.0536338090896606,1.0860532104492413,1.0536338090896606,1.0536338090896606,57640.0,
1973-06-15,1.0374245643615725,1.0536342721655856,1.0374245643615725,1.0536342721655856,28600.0,
1973-06-18,0.9887954592704772,1.0374245835835445,0.9887954592704772,1.0374245835835445,25520.0,
1973-06-19,0.9563751816749572,0.988795131280553,0.940165478947468,0.988795131280553,75680.0,
1973-06-20,0.9887954592704772,0.9887954592704772,0.9563754989109686,0.9563754989109686,28600.0,
1973-06-21,0.9401654601097108,1.0050048138711225,0.9401654601097106,0.9887951114684208,23320.0,
1973-06-22,0.9401654601097108,0.9887951114684208,0.9401654601097106,0.9401654601097106,33880.0,
1973-06-25,0.9239559173583984,0.9725850329691824,0.9239559173583984,0.9401656225619932,60280.0,
1973-06-26,0.9725847244262696,0.9725847244262696,0.9239556242425878,0.9239556242425878,46200.0,
1973-06-27,0.9401654601097108,0.9725848649151134,0.9401654601097106,0.9725848649151134,25960.0,
