Date,Close,High,Low,Open,Volume
1993-02-23,3.537787437438965,3.7089707005408505,3.4949916216634938,3.651909612840222,40594800
1993-02-24,3.637644052505493,3.6804398648879104,3.5520524277406578,3.5948482401230755,9426400
1993-02-25,3.723236560821533,3.723236560821533,3.637644915745176,3.651910189924569,5229200
1993-02-26,3.780295848846435,3.780295848846435,3.6661737100133354,3.723234779429885,2761200
1993-03-01,3.651909828186035,3.751766737550497,3.651909828186035,3.737501464784146,3014400
1993-03-02,3.75176453590393,3.7660298002990023,3.666172949533499,3.680438213928571,3022800
1993-03-03,3.73750376701355,3.7945648932274967,3.708973203906576,3.73750376701355,2808800
1993-03-04,3.723236560821533,3.766032383359712,3.723236560821533,3.723236560821533,1783600
1993-03-05,3.794562816619873,3.808828090366565,3.6519100791529606,3.7089711741397258,3868800
1993-03-08,3.780295848846435,3.794561116200573,3.7375000467840223,3.7660305814922976,2516000
1993-03-09,3.894418954849243,3.9372147675398943,3.76603151677729,3.76603151677729,2449200
1993-03-10,4.051335334777832,4.065600600041134,3.851621621091601,3.865886886354903,3192800
1993-03-11,4.051335334777832,4.094131130567739,4.008539538987925,4.094131130567739,1276400
1993-03-12,4.122663497924805,4.136928769543921,3.880153880399816,4.022806596590986,2958800
1993-03-15,4.051335334777832,4.108396395831041,4.022804804251227,4.108396395831041,1858400
1993-03-16,3.9657468795776367,4.06560381539434,3.951481603032393,4.02280798575861,2182000
1993-03-17,4.008541584014893,4.008541584014893,3.922949948769023,3.9657457663919575,2413600
1993-03-18,4.108397960662842,4.122663231359588,3.994275795088874,3.994275795088874,1765200
1993-03-19,4.065603733062744,4.136930114344547,4.065603733062744,4.136930114344547,2397600
1993-03-22,4.051335334777832,4.079865865304436,4.008539538987925,4.079865865304436,729200
1993-03-23,3.9657468795776367,4.051338538849096,3.9657468795776367,4.051338538849096,924000
1993-03-24,3.922950267791748,3.9657460888949303,3.808828078183261,3.9657460888949303,1787600
1993-03-25,3.922950267791748,3.922950267791748,3.837358625585382,3.8944197203896262,1080400
1993-03-26,4.179723739624023,4.179723739624023,4.037071052264842,4.05133632100076,2376800
1993-03-29,4.2225189208984375,4.2225189208984375,4.0798662546518685,4.151192587775153,1273600
1993-03-30,4.3794403076171875,4.3794403076171875,4.236787528867442,4.279583362492366,1463600
1993-03-31,4.3794403076171875,4.479297252742009,4.365175029742213,4.393705585492162,1856000
1993-04-01,4.2225189208984375,4.3366410538956925,4.1939883876491235,4.322375787271036,1410000
1993-04-02,4.065603733062744,4.23678704813907,4.065603733062744,4.165460666857268,1338800
1993-04-05,4.136927604675293,4.151192872277622,4.051335999061322,4.051335999061322,873200
1993-04-06,4.079866886138916,4.165458499134838,4.079866886138916,4.151193230302184,763200
1993-04-07,4.136927604675293,4.151192872277622,4.06560126666365,4.06560126666365,240400
1993-04-08,4.122663497924805,4.136928769543921,4.108398226305687,4.136928769543921,304000
1993-04-12,4.2225189208984375,4.2225189208984375,4.12266205452584,4.12266205452584,217600
1993-04-13,4.350907325744629,4.379437865585578,4.279580976142258,4.279580976142258,937600
1993-04-14,4.465028762817383,4.479294030430218,4.350906621914702,4.350906621914702,689600
1993-04-15,4.2795820236206055,4.407969484329223,4.2225209299723305,4.407969484329223,1319600
1993-04-16,4.265317916870117,4.336644303439852,4.25105263955617,4.308113748811958,1452400
1993-04-19,4.165459156036377,4.265316053612592,4.15119388495406,4.236785511447959,861600
1993-04-20,4.037071704864502,4.236785499451439,3.9514800786129576,4.208254957367591,2764000
1993-04-21,3.980010986328125,4.09413316514757,3.980010986328125,4.037072075737847,1372800
1993-04-22,3.980010986328125,4.051337348090278,3.965745713975694,3.980010986328125,1387600
1993-04-23,3.922950267791748,3.980011362595992,3.880154446688566,3.9657460888949303,660400
1993-04-26,3.8373591899871826,3.9657466721800625,3.794563362589556,3.937216120581645,1847200
1993-04-27,3.8801541328430176,3.8801541328430176,3.7232361348236305,3.794562497559715,1674000
1993-04-28,3.951481819152832,3.9657470964782937,3.8658901552000633,3.908685987176447,726800
1993-04-29,3.937215805053711,3.980011629021686,3.937215805053711,3.951481079709702,228800
1993-04-30,4.4222331047058105,4.450763640865203,3.951479258075837,3.951479258075837,3105600
1993-05-03,4.193988800048828,4.336641480322598,4.165458263994074,4.336641480322598,2001200
1993-05-04,4.2225189208984375,4.2510494541477515,4.179723121024467,4.2225189208984375,826000
1993-05-05,4.179723739624023,4.20825427709586,4.1654584708881055,4.20825427709586,512000
1993-05-06,4.1511921882629395,4.179722718766465,4.108396392507652,4.179722718766465,183200
1993-05-07,4.165459156036377,4.19398969820101,4.15119388495406,4.165459156036377,245200
1993-05-10,4.2225189208984375,4.2510494541477515,4.179723121024467,4.179723121024467,708800
1993-05-11,4.208255290985107,4.222520563157938,4.165459474466615,4.222520563157938,568800
1993-05-12,4.208255290985107,4.236785835330769,4.179724746639446,4.208255290985107,258000
1993-05-13,4.108397960662842,4.179724314146572,4.108397960662842,4.179724314146572,163200
1993-05-14,3.994274854660034,4.094131726026535,3.922948517969677,4.094131726026535,848000
1993-05-17,4.065603733062744,4.094134285575465,3.980012075524581,3.9942773517809416,382000
1993-05-18,4.022807598114014,4.0513381484552475,3.9800117726021624,4.0513381484552475,883600
1993-05-19,4.065603733062744,4.094134285575465,4.008542628037302,4.008542628037302,514800
1993-05-20,3.994274854660034,4.094131726026535,3.965744319983891,4.094131726026535,936800
1993-05-21,3.8801541328430176,3.965745768126319,3.8658888602958,3.965745768126319,834000
1993-05-24,3.951481819152832,3.951481819152832,3.8516248778746016,3.8658901552000633,262400
1993-05-25,3.948620319366455,3.977233510086502,3.920007128646408,3.9629269147264785,662400
1993-05-26,4.191830635070801,4.2061372242689945,3.948618618701505,3.948618618701505,659200
1993-05-27,4.020150184631348,4.220442364648568,4.005843600344403,4.177522611787735,1011600
1993-05-28,3.934311389923096,4.005844324285333,3.9056982161782,4.005844324285333,1338800
1993-06-01,3.96292495727539,3.977231545568804,3.934311780688565,3.934311780688565,330400
1993-06-02,3.9915387630462646,4.005845353594817,3.9629255819491584,3.9629255819491584,295600
1993-06-03,3.920006036758423,4.005845585008607,3.920006036758423,4.005845585008607,178800
1993-06-04,3.877087354660034,3.948620331683282,3.877087354660034,3.891393950064684,211200
1993-06-07,3.877087354660034,3.891393950064684,3.848474163850735,3.877087354660034,314400
1993-06-08,3.877087354660034,3.891393950064684,3.8627807592553847,3.877087354660034,295200
1993-06-09,3.934311389923096,3.934311389923096,3.8770850424333054,3.8770850424333054,341200
1993-06-10,3.8913943767547607,3.93431416767485,3.8770877797813976,3.93431416767485,166000
1993-06-11,3.920006036758423,3.9343126281334535,3.891392854008361,3.905699445383392,148000
1993-06-14,3.934311389923096,3.9772311505404385,3.920004803050648,3.920004803050648,449200
1993-06-15,3.8913943767547607,3.93431416767485,3.8627811828080345,3.93431416767485,208800
1993-06-16,4.0058441162109375,4.034457288469587,3.8913914271763392,3.8913914271763392,1311600
1993-06-17,4.020150184631348,4.048763353205236,3.991537016057459,3.991537016057459,305200
1993-06-18,3.9056992530822754,4.020151978447323,3.9056992530822754,4.020151978447323,1043600
1993-06-21,3.877087354660034,3.891393950064684,3.748327996018188,3.877087354660034,2092400
1993-06-22,3.877087354660034,3.877087354660034,3.7626345914228376,3.877087354660034,1855600
1993-06-23,3.877087354660034,3.891393950064684,3.848474163850735,3.877087354660034,1940400
1993-06-24,4.020150184631348,4.048763353205236,3.948617263196626,3.991537016057459,2887600
1993-06-25,4.148910999298096,4.163217588950848,4.020151692423327,4.020151692423327,1870400
1993-06-28,4.4350409507751465,4.463654118199503,4.1489092765315885,4.1489092765315885,3107600
1993-06-29,4.263363838195801,4.3635099686232195,4.234750658073682,4.3492033785621595,2186800
1993-06-30,4.291975975036621,4.291975975036621,4.220443042119344,4.249056215286255,4777600
1993-07-01,4.234750747680664,4.291977109135808,4.220444157316878,4.291977109135808,2097200
1993-07-02,4.263363838195801,4.277670428256861,4.220444068012622,4.234750658073682,932800
1993-07-06,4.220445156097412,4.249058343596378,4.206138562347929,4.234751749846895,1907600
1993-07-07,4.220445156097412,4.220445156097412,4.163218781099481,4.206138562347929,1842000
1993-07-08,4.206136703491211,4.2633630531985744,4.19183011606437,4.220443290918052,2947200
1993-07-09,4.206136703491211,4.206136703491211,4.1346037663570065,4.19183011606437,2786000
1993-07-12,4.4350409507751465,4.4350409507751465,4.191829027668122,4.206135611380301,7127600
1993-07-13,4.220445156097412,4.3778176873417225,4.220445156097412,4.3778176873417225,10491600
1993-07-14,4.077377796173096,4.220443683758116,4.048764618656091,4.220443683758116,9687600
1993-07-15,4.105991363525391,4.120297953642204,3.9629254623572585,3.977232052474072,9809200
1993-07-16,4.091683864593506,4.134603625410921,4.034457516836953,4.105990451532644,5910800
1993-07-19,4.163216590881348,4.177523177104308,4.091683659766548,4.091683659766548,3670400
1993-07-20,4.349203586578369,4.406429949559664,4.19183108837981,4.263364042106428,10484800
1993-07-21,4.420736312866211,4.420736312866211,4.3062835927920045,4.363509952829108,4429200
1993-07-22,4.320589065551758,4.392121997100628,4.306282479241983,4.392121997100628,4458800
1993-07-23,4.277671813964844,4.306285003355913,4.249058624573775,4.291978408660378,2494800
1993-07-26,4.40642786026001,4.492267364031309,4.263362020641178,4.263362020641178,5059600
1993-07-27,4.334897041320801,4.392123404902593,4.306283859529905,4.392123404902593,2681600
1993-07-28,4.320589065551758,4.377815410790854,4.320589065551758,4.320589065551758,2142400
1993-07-29,4.263363838195801,4.3778165586842785,4.177524297829443,4.32059019844004,6696400
1993-07-30,4.263363838195801,4.263363838195801,4.206137477951562,4.220444068012622,2814800
1993-08-02,4.234750747680664,4.263363928408236,4.191830976589306,4.24905733804445,3802400
1993-08-03,4.191830635070801,4.249056991863576,4.191830635070801,4.234750402665382,2195600
1993-08-04,4.220445156097412,4.263364937345861,4.177525374848964,4.191831968598446,1874000
1993-08-05,4.191830635070801,4.26336358106177,4.177524045872607,4.234750402665382,3159600
1993-08-06,4.334897041320801,4.334897041320801,4.191831132366318,4.206137723261767,1455200
1993-08-09,4.40642786026001,4.420734444221893,4.334894940450594,4.349201524412477,3102400
1993-08-10,4.377817153930664,4.420736929949592,4.3348973779117355,4.4064303379432825,1909600
1993-08-11,4.263363838195801,4.3921231487453385,4.263363838195801,4.3492033785621595,1448800
1993-08-12,4.263363838195801,4.32059019844004,4.234750658073682,4.263363838195801,1400400
1993-08-13,4.220445156097412,4.291978124844826,4.177525374848964,4.263364937345861,2741600
1993-08-16,4.206136703491211,4.249056465771734,4.19183011606437,4.234749878344893,4885600
1993-08-17,4.177525997161865,4.249058976565322,4.177525997161865,4.220445784803939,2332000
1993-08-18,4.220445156097412,4.291978124844826,4.206138562347929,4.206138562347929,3104000
1993-08-19,4.191830635070801,4.249056991863576,4.191830635070801,4.234750402665382,1936400
1993-08-20,4.234750747680664,4.277670518772022,4.191830976589306,4.191830976589306,3114400
1993-08-23,4.291975975036621,4.306282561620076,4.220443042119344,4.234749628702799,3746400
1993-08-24,4.506577491760254,4.535190682184128,4.291978563581194,4.291978563581194,6818000
1993-08-25,4.477962493896484,4.6067217988328055,4.4064295467096395,4.492269083333854,6425200
1993-08-26,4.475092887878418,4.532465873620449,4.389033409265371,4.446406395007402,2404400
1993-08-27,4.389033794403076,4.432063537485459,4.346004051320693,4.432063537485459,2082000
1993-08-30,4.532467842102051,4.60418410542645,4.360348810123492,4.360348810123492,3517200
1993-08-31,4.460752010345459,4.575498042765921,4.446408756292901,4.5324682806082475,2750800
1993-09-01,4.518125057220459,4.546811565520271,4.374692515721397,4.417722278171116,4567200
1993-09-02,4.575495719909668,4.589838966680545,4.518122732826161,4.5324659795970375,3895200
