Date,Close,High,Low,Open,Volume,Adj Close
2016-07-05,39.22914123535156,43.86237474719127,39.06366966124276,39.87488880988237,7445687.0,
2016-07-06,38.54302978515625,39.22913509586789,37.364538990255454,37.99414406474751,8014268.0,
2016-07-07,38.534950256347656,38.74481612610326,38.21611309295109,38.43808851959923,6556726.0,
2016-07-08,40.52062225341797,40.85156528622386,38.36544130292018,38.712530411198074,5070983.0,
2016-07-11,41.26323699951172,41.35202570840023,39.535864258820766,39.7215147154416,7220549.0,
2016-07-12,40.81928253173828,41.214798847378525,40.56905514541225,41.1663679777411,6635716.0,
2016-07-13,40.859642028808594,41.247089001701575,40.2219676593895,40.81928419566498,5813317.0,
2016-07-14,41.62646484375,41.76368441427563,40.3188276863021,40.625555300252714,4160512.0,
2016-07-15,41.352020263671875,41.90090588161675,40.85156551321638,41.79597110885714,4409311.0,
2016-07-18,41.40045928955078,41.63454431494358,40.770854208520774,40.98072379539698,1861213.0,
2016-07-19,41.610321044921875,41.61839040317626,40.714346308841336,41.198654988021126,2335867.0,
2016-07-20,40.63363265991211,41.9089851596971,40.36726284905774,41.84440820703042,4005282.0,
2016-07-21,40.55290985107422,40.85964115109098,40.3511170100927,40.68206006579697,3620731.0,
2016-07-22,39.8748779296875,40.593271634363326,39.78608554664775,40.35918663863833,2928467.0,
2016-07-25,39.53585433959961,39.9152281965033,38.63180668145154,39.72957778646064,3638536.0,
2016-07-26,39.77801513671875,39.891019272621634,38.97082907033396,39.196841021737775,1877823.0,
2016-07-27,39.48741912841797,39.95558534358924,39.32194763363083,39.61656931733356,1946177.0,
2016-07-28,39.269493103027344,39.624655318851794,39.0233021996668,39.34213941813708,3493105.0,
2016-07-29,38.91432189941406,39.390557472465304,38.75288324310041,39.11611470041002,5358500.0,
2016-08-01,38.58338928222656,39.15649046555482,38.413881207078525,38.83361671493039,3562295.0,
2016-08-02,38.34123611450195,38.760971635768115,38.082935633907915,38.34123611450195,3904424.0,
2016-08-03,39.77801513671875,39.93945014223687,38.220150591297696,38.3412277653358,5628331.0,
2016-08-04,40.38341522216797,40.44799219078523,39.93946420122153,40.028256613170434,3640926.0,
2016-08-05,40.82734680175781,41.15022045229858,40.56905008908375,40.56905008908375,3185751.0,
2016-08-08,40.3995475769043,41.061437362934285,40.31075519512584,40.86771388210581,2529218.0,
2016-08-09,40.73048400878906,40.78698790804454,39.08463684168942,39.33405835842766,1288091.0,
2016-08-10,40.722415924072266,41.00493177510856,40.43990375263392,40.73856199987876,1412968.0,
2016-08-11,42.417510986328125,42.546661217063345,40.924219492574,40.94843493086194,2381277.0,
2016-08-12,42.546653747558594,42.67580395562016,41.812114008982256,41.973552688958705,1538921.0,
2016-08-15,43.3134765625,43.40226525725094,42.66772922737269,42.74037552660467,1742191.0,
2016-08-16,43.22468566894531,43.547559347569994,42.99867740554616,43.248901102852216,1197749.0,
2016-08-17,43.11168670654297,43.36998347265498,43.05518279411913,43.321552599034085,1233360.0,
2016-08-18,42.909881591796875,43.200466775408735,42.724231173244064,42.958312455732184,1045267.0,
2016-08-19,41.90898132324219,42.740379156030365,41.7394732773066,42.740379156030365,1429340.0,
2016-08-22,41.37624740600586,42.005852541130395,41.23095476242303,41.908990778741845,1292632.0,
2016-08-23,41.8928337097168,42.05427239108342,41.279374815639166,41.45695589330326,3003752.0,
2016-08-24,41.52104568481445,41.85243581039121,40.901905467542754,41.43213335303446,827896.0,
2016-08-25,41.72310256958008,41.941335855349074,41.20580762697531,41.36746436910887,1654956.0,
2016-08-26,41.925174713134766,42.30506476874786,41.65036117911633,41.73927349914581,1120432.0,
2016-08-29,42.361629486083984,42.66877131074174,41.6745940603812,41.85241495074466,1248536.0,
2016-08-30,42.52328872680664,43.218404509897745,42.1838147765516,42.1838147765516,1137760.0,
2016-08-31,42.571781158447266,42.6930218440111,42.030238201406384,42.4101281392179,1976052.0,
2016-09-01,42.539451599121094,42.92742550046078,42.143397441310306,42.80618480771946,1146483.0,
2016-09-02,43.14566421508789,43.21840863995131,42.68494952428619,42.85468651563419,1004756.0,
2016-09-06,42.62028121948242,43.283064920975434,42.264639387184914,43.24265258371928,1546091.0,
2016-09-07,42.790008544921875,42.935497347716456,42.046396652038375,42.377790270337215,2083124.0,
2016-09-08,42.29697036743164,42.80618496336416,42.24847409015878,42.579867774568314,1311871.0,
2016-09-09,40.85823822021485,42.03832031605882,40.85823822021485,41.8443352275823,2593987.0,
2016-09-12,41.3917121887207,41.577613387697546,40.30054208382917,40.42986673961242,2225568.0,
2016-09-13,40.44601821899414,41.54526823600098,40.38943800902777,41.108801805146825,1920485.0,
2016-09-14,40.42985534667969,40.81782552013328,40.12270983631755,40.45410348252054,1376999.0,
2016-09-15,40.80976104736328,40.89867337757138,40.009568498334566,40.397542541429395,1685070.0,
2016-09-16,40.62384796142578,40.72892077982917,39.944896347498165,40.50260725975438,2810521.0,
2016-09-19,41.04415512084961,41.5493241565258,40.72084531680685,40.74509345999586,1165484.0,
2016-09-20,40.61575698852539,41.28662454468061,40.58342491215433,41.04414318331538,1279128.0,
2016-09-21,41.20580291748047,41.230051057572325,40.59151547363097,40.793584535918974,1016706.0,
2016-09-22,41.73926544189453,42.0221591798022,41.45636801941917,41.5048642993215,1970794.0,
2016-09-23,41.124977111816406,41.69076825995781,40.93907225316799,41.46445106378773,964604.0,
2016-09-26,41.399784088134766,41.61802101270649,40.656172073223125,40.94715341112964,1274229.0,
2016-09-27,41.71501922607422,41.8524241306128,41.26238480306268,41.30279714332276,1429698.0,
2016-09-28,41.8039436340332,41.84435967412262,41.50488188639005,41.82010783932742,1082312.0,
2016-09-29,40.979488372802734,41.71502024938172,40.92291183196431,41.29471789900856,1742430.0,
