,Adj Close,Close,High,Low,Open,Volume
828,,100.91999816894533,101.8000030517578,100.56999969482422,101.7699966430664,266137.0
829,,100.8499984741211,101.41000366210938,100.8249969482422,100.8499984741211,26833.0
830,,100.0999984741211,100.98999786376952,100.0,100.8499984741211,36206.0
831,,100.5500030517578,100.66999816894533,100.19000244140624,100.19000244140624,20116.0
832,,101.13999938964844,101.18000030517578,100.58999633789062,100.58999633789062,23587.0
833,,101.13500213623048,101.22000122070312,101.0801010131836,101.0801010131836,20133.0
834,,101.12000274658205,101.25499725341795,101.0,101.11000061035156,35213.0
835,,100.7699966430664,101.12000274658205,100.58000183105467,101.12000274658205,115816.0
836,,101.87000274658205,102.67990112304688,101.4520034790039,101.87999725341795,42111.0
837,,101.8499984741211,102.0199966430664,101.63999938964844,101.91000366210938,23364.0
838,,101.47000122070312,101.87000274658205,101.47000122070312,101.84500122070312,26465.0
839,,101.9499969482422,101.9499969482422,101.45999908447266,101.45999908447266,24866.0
840,,101.9800033569336,102.1750030517578,101.91999816894533,101.91999816894533,29913.0
841,,101.95999908447266,102.1050033569336,101.83499908447266,101.9499969482422,33189.0
842,,102.0,102.02999877929688,101.5999984741211,101.94000244140624,186116.0
843,,103.11599731445312,103.20999908447266,102.0,102.1500015258789,27310.0
844,,103.41999816894533,103.4499969482422,103.04000091552734,103.16999816894533,26366.0
845,,103.4800033569336,103.5999984741211,103.33000183105467,103.37999725341795,36853.0
846,,103.4000015258789,103.54000091552734,103.2249984741211,103.45999908447266,30375.0
847,,103.3000030517578,103.37000274658205,102.83499908447266,103.33999633789062,45965.0
848,,103.05999755859376,103.5,102.7249984741211,103.25499725341795,53756.0
849,,102.6500015258789,103.06999969482422,102.61000061035156,103.06999969482422,147813.0
850,,101.86499786376952,102.4499969482422,101.5500030517578,102.04000091552734,27207.0
851,,101.8550033569336,102.06500244140624,101.63500213623048,101.8499984741211,25639.0
852,,102.08000183105467,102.37999725341795,101.90499877929688,101.90499877929688,31412.0
853,,102.3000030517578,102.3000030517578,101.87999725341795,102.08999633789062,24601.0
854,,102.08000183105467,102.33000183105467,102.08000183105467,102.30500030517578,27878.0
855,,102.16000366210938,102.36000061035156,102.05999755859376,102.05999755859376,41324.0
856,,101.41000366210938,102.16000366210938,101.4000015258789,102.16000366210938,105985.0
857,,102.6500015258789,102.88999938964844,101.5,101.5,28033.0
858,,102.4499969482422,102.81999969482422,102.31500244140624,102.72000122070312,31285.0
859,,102.44000244140624,102.44000244140624,102.18000030517578,102.37000274658205,25649.0
860,,102.53500366210938,102.65750122070312,102.4250030517578,102.4250030517578,26497.0
861,,102.16999816894533,102.53500366210938,102.12999725341795,102.53500366210938,29128.0
862,,102.6050033569336,102.63249969482422,102.0500030517578,102.13899993896484,47524.0
863,,102.05999755859376,102.6500015258789,101.98999786376952,102.6050033569336,98937.0
864,,102.0999984741211,103.0,101.62000274658205,101.62000274658205,30327.0
865,,102.48999786376952,102.5,101.7300033569336,102.11000061035156,56058.0
866,,102.6500015258789,102.8499984741211,102.41000366210938,102.5,99829.0
867,,102.38999938964844,102.66000366210938,102.32749938964844,102.66000366210938,48444.0
868,,102.25,102.68000030517578,102.2300033569336,102.37000274658205,53465.0
869,,101.9800033569336,102.37999725341795,101.81999969482422,102.27999877929688,66062.0
870,,101.95999908447266,102.11499786376952,101.77999877929688,101.94000244140624,164137.0
871,,96.56999969482422,98.72899627685548,95.5199966430664,97.88999938964844,333316.0
872,,97.0500030517578,97.54499816894533,96.0749969482422,96.54000091552734,127341.0
873,,97.18000030517578,97.86000061035156,96.8572006225586,97.0500030517578,83716.0
874,,97.69000244140624,97.75,96.81999969482422,97.16999816894533,98933.0
875,,97.3550033569336,97.7699966430664,97.04010009765624,97.68499755859376,69959.0
876,,96.6500015258789,97.45999908447266,96.41999816894533,97.38999938964844,126091.0
877,,96.61000061035156,97.12000274658205,96.51000213623048,96.66999816894533,192759.0
878,,99.08999633789062,99.18000030517578,97.08499908447266,97.11000061035156,81333.0
879,,98.43000030517578,99.16999816894533,98.2699966430664,99.04000091552734,65051.0
880,,97.91999816894533,98.47000122070312,97.75,98.47000122070312,74231.0
881,,97.83999633789062,98.3550033569336,97.83000183105467,97.94499969482422,56118.0
882,,98.48999786376952,98.5999984741211,97.94499969482422,97.95999908447266,59109.0
883,,99.18000030517578,99.26499938964844,98.61000061035156,98.61000061035156,62860.0
884,,99.43000030517578,99.54499816894533,98.98999786376952,99.20999908447266,173192.0
885,,100.68000030517578,101.19000244140624,99.93000030517578,100.0,90697.0
886,,100.98999786376952,101.0,100.44000244140624,100.7699966430664,86116.0
887,,100.99500274658205,101.01000213623048,100.70999908447266,101.0,61773.0
888,,101.2334976196289,101.2334976196289,100.80999755859376,101.01000213623048,119862.0
889,,101.76000213623048,101.9000015258789,101.06500244140624,101.16000366210938,53880.0
890,,101.91000366210938,102.0,101.43099975585938,101.79000091552734,67433.0
891,,101.5,101.9800033569336,101.45999908447266,101.94000244140624,151358.0
892,,100.5999984741211,101.93499755859376,100.4250030517578,101.9000015258789,43584.0
893,,100.41000366210938,100.99500274658205,100.41000366210938,100.73999786376952,24741.0
894,,100.4499969482422,100.50499725341795,100.0500030517578,100.30999755859376,23668.0
895,,99.83999633789062,100.5,99.79000091552734,100.44000244140624,28956.0
896,,99.76000213623048,99.91000366210938,99.58000183105467,99.83000183105467,34149.0
897,,99.86000061035156,100.0,99.68000030517578,99.74500274658205,50464.0
